time,temperature,humidity
0.0010918741756015353,36.02,59.68
0.0011596130662494236,36.04,59.78
0.0015666019254260593,36.07,59.81
0.0019980212714937,36.07,59.87
0.002432104017999437,36.08,59.9
0.002861565616395738,36.08,59.81
0.003298674490716722,36.09,59.71
0.0037207693523830837,36.09,59.58
0.004153565168380737,36.09,59.53
0.004588803781403436,36.09,59.6
0.005018865863482157,36.1,59.7
0.005454223288430108,36.1,59.79
0.005881731907526652,36.1,59.88
0.006310652560657925,36.1,59.92
0.006742497616344028,36.11,59.84
0.0071775260236528185,36.11,59.63
0.007608112494150798,36.11,59.39
0.008039254347483317,36.11,59.12
0.008476225866211785,36.11,59.05
0.00890375879075792,36.12,59.16
0.009337676564852397,36.12,59.29
0.009766875108083089,36.12,59.45
0.010195795959896512,36.14,59.61
0.010633045368724399,36.13,59.74
0.011064187288284302,36.14,59.83
0.011491441925366719,36.15,59.76
0.011923972037103442,36.15,59.5
0.01235844526025984,36.15,59.24
0.012787365780936347,36.16,59.0
0.01322045087814331,36.16,58.93
0.013655757109324138,36.16,59.01
0.014083567394150629,36.17,59.17
0.014515819682015313,36.17,59.31
0.014952038327852885,36.18,59.46
0.015380278825759888,36.19,59.63
0.015811797777811686,36.19,59.77
0.01624784833855099,36.2,59.83
0.016676544745763144,36.2,59.75
0.017111826605266996,36.22,59.51
0.01754581954744127,36.21,59.27
0.017971632811758252,36.22,59.24
0.018410665194193522,36.24,59.34
0.01883930808968014,36.25,59.44
0.019267822437816197,36.25,59.59
0.019699241982565986,36.27,59.78
0.020135380691952174,36.28,59.91
0.020562913351588778,36.28,59.99
0.020995720889833237,36.31,59.92
0.02143241498205397,36.31,59.67
0.02186050315697988,36.32,59.41
0.022287368178367614,36.32,59.17
0.022721745835410225,36.34,59.13
0.02315040475792355,36.34,59.26
0.023581652177704707,36.35,59.41
0.0240168610546324,36.36,59.59
0.024444599681430392,36.36,59.71
0.024876756734318203,36.38,59.81
0.025311337974336413,36.39,59.89
0.025741552511850993,36.41,59.77
0.026172704564200507,36.42,59.54
0.026614848176638284,36.43,59.28
0.02703732583257887,36.46,59.04
0.027468306157324048,36.44,58.98
0.027904303073883058,36.48,59.1
0.028332938618130153,36.5,59.27
0.028764910101890563,36.5,59.4
0.029200255870819092,36.5,59.52
0.029627776410844592,36.52,59.67
0.030060412817531162,36.54,59.81
0.03049638317690955,36.54,59.92
0.03092516607708401,36.58,59.99
0.03135634985235002,36.59,59.84
0.03179221047295464,36.59,59.63
0.03222106728288862,36.62,59.34
0.032651890781190664,36.63,59.07
0.03308801352977753,36.63,59.02
0.03351683543788062,36.65,59.12
0.03394830677244398,36.66,59.26
0.03438412116633521,36.65,59.36
0.03481738222969903,36.66,59.52
0.03524629327985975,36.69,59.7
0.03568483928839366,36.68,59.81
0.03610980768998464,36.7,59.9
0.036540836559401615,36.7,59.83
0.0369774987300237,36.72,59.62
0.03740659621026781,36.73,59.33
0.03783788402875265,36.72,59.07
0.03827346768644121,36.74,59.01
0.03870238840579986,36.77,59.15
0.03913353025913238,36.77,59.31
0.039569391806920366,36.78,59.47
0.03999895393848419,36.79,59.62
0.04043095303906335,36.78,59.77
0.04086653676297929,36.79,59.89
0.04129410028457642,36.82,59.8
0.0417267213927375,36.83,59.54
0.042162661684883966,36.83,59.28
0.042592164940304225,36.84,59.04
0.04301736897892422,36.88,58.99
0.04345257878303528,36.88,59.09
0.0438817075226042,36.88,59.22
0.044313832388983836,36.87,59.37
0.04474969367186228,36.88,59.54
0.045177504022916155,36.92,59.68
0.04560781313313378,36.93,59.78
0.0460439521074295,36.94,59.84
0.046473150253295896,36.96,59.75
0.046905125048425464,36.97,59.54
0.047339598006672326,36.97,59.28
0.04776851912339528,36.98,59.04
0.04820188171333737,36.99,58.99
0.04863746517234378,36.98,59.08
0.04906447907288869,37.0,59.27
0.04949828889634874,37.01,59.44
0.049934705363379586,37.01,59.6
0.05036279367076026,37.02,59.74
0.05080101556248135,37.01,59.82
0.051228688425487945,37.01,59.76
0.05165719403160943,37.03,59.52
0.05208972387843662,37.06,59.24
0.0525255114502377,37.04,59.13
0.052953227427270676,37.07,59.27
0.05338686750994788,37.06,59.42
0.05382200088765886,37.07,59.55
0.05425044768386417,37.08,59.67
0.054682421220673454,37.08,59.76
0.055117160744137236,37.09,59.81
0.0555447836054696,37.09,59.72
0.05597783492671119,37.1,59.48
0.05641319506698184,37.11,59.23
0.056841655903392366,37.12,59.14
0.057273216512468125,37.14,59.24
0.05770894010861715,37.13,59.36
0.058136750194761486,37.14,59.51
0.05856928030649821,37.13,59.63
0.05901208486821916,37.14,59.74
0.059433650043275624,37.14,59.82
0.05986576471063826,37.17,59.69
0.060301765733295015,37.15,59.46
0.060729576283031036,37.15,59.23
0.06116238368882073,37.16,59.13
0.061596579286787245,37.15,59.19
0.06202633268303341,37.15,59.34
0.06245886259608799,37.16,59.51
0.06289250294367472,37.17,59.65
0.06332114623652564,37.16,59.75
0.06375367588467068,37.16,59.82
0.06418842673301697,37.16,59.72
0.06461734778351254,37.15,59.5
0.0650496776898702,37.17,59.25
0.06548615581459469,37.18,58.99
0.06591364271110958,37.16,58.95
0.06634645018312667,37.17,59.08
0.06678326666355133,37.18,59.23
0.06721682555145687,37.18,59.34
0.06764266060458289,37.18,59.5
0.06807705369260576,37.17,59.63
0.06851043416394127,37.17,59.75
0.06893830253018274,37.17,59.87
0.06937459018495348,37.16,59.94
0.06980323334534963,37.16,59.82
0.0702363184425566,37.16,59.58
0.07067106922467549,37.19,59.29
0.0710994350247913,37.18,58.99
0.0715336306227578,37.17,58.91
0.0719675483306249,37.17,59.05
0.07239535861545139,37.18,59.23
0.0728273332118988,37.18,59.36
0.07326236195034451,37.17,59.48
