time,temperature,humidity
0.0018994667132695515,36.88,59.41
0.0022023486428790623,36.92,59.4
0.0025085620085398357,36.93,59.16
0.002808945443895128,36.93,59.31
0.003119045429759555,36.95,59.25
0.0034213721089892918,36.96,59.35
0.0037246969011094835,36.95,59.48
0.0040322681930330066,36.95,59.74
0.004400977823469374,36.96,59.96
0.004839469061957465,36.97,60.16
0.005265049338340759,36.96,60.16
0.005695820715692308,36.97,60.17
0.006132661898930867,36.97,60.01
0.006558773914972941,36.97,59.74
0.006988759438196818,36.97,59.54
0.007418521311548021,36.97,59.24
0.007853601839807298,36.97,58.83
0.008283520407146878,36.97,58.65
0.00871872451570299,36.98,58.82
0.009148999783727858,36.98,58.65
0.009576259122954475,36.98,58.61
0.010010132392247517,36.98,58.93
0.010440718995200262,36.98,59.2
0.010879356331295437,36.98,59.39
0.011305223637157016,36.98,59.51
0.011739418903986613,36.98,59.57
0.012174447377522787,36.99,59.69
0.012603090604146322,36.99,59.87
0.013030345638593038,36.99,60.0
0.013462042609850566,36.99,60.1
0.013896238207817078,36.99,60.19
0.014325436618593004,36.98,60.18
0.014758521715799968,36.98,60.1
0.01518910825252533,36.99,59.78
0.015618306663301256,36.98,59.25
0.016053057445420158,36.98,59.04
0.016483387019899157,36.98,58.83
0.016917582551638284,36.98,58.78
0.017344560027122497,36.98,58.86
0.017785140805774265,36.99,58.72
0.01821572740872701,36.99,58.67
0.018645320799615648,36.98,58.79
0.01908422668774923,36.97,58.96
0.019501765105459427,36.97,59.06
0.019931939707862008,36.97,59.3
0.02036601357989841,36.98,59.38
0.02079536192946964,36.98,59.48
0.02122979078027937,36.98,59.47
0.021659500930044387,36.98,59.48
0.022093248565991718,36.98,59.67
0.022523705694410538,36.98,59.91
0.02295373691452874,36.97,60.07
0.023388210203912522,36.97,60.2
0.023816020687421162,36.98,60.18
0.02425410270690918,36.97,59.99
0.024680247373051113,36.98,59.67
0.025113054778840807,36.97,59.31
0.025546695060200162,36.97,58.91
0.02597672634654575,36.98,58.22
0.02641119956970215,36.98,57.9
0.026837344235844083,36.97,57.67
0.027280978825357224,36.96,58.12
0.02770129342873891,36.98,58.32
0.028131047089894612,36.99,58.49
0.028565797872013517,36.99,58.46
0.028993885848257277,36.99,58.59
0.02943113519085778,36.99,58.59
0.029857835041152105,37.0,58.73
0.0302978605694241,36.99,59.06
0.030724005235566034,36.99,59.29
0.03115799950228797,36.99,59.5
0.03159275531768799,36.99,59.59
0.032014735672209,36.99,59.7
0.03244967030154334,36.99,59.69
0.03287973854276869,36.98,59.59
0.033309046824773154,36.98,59.8
0.03374296473132239,36.98,59.91
0.034171881278355916,36.97,60.07
0.03460579944981469,36.97,60.17
0.035038203199704486,36.98,60.21
0.035476563109291925,36.98,60.07
0.03590659439563751,36.97,59.77
0.03633301668696933,36.96,59.32
0.03676360309123993,36.97,58.64
0.037196965879864166,36.97,58.29
0.037630050910843746,36.97,57.87
0.03806452413400014,36.97,57.96
0.03849400016996596,36.97,58.02
0.0389201447698805,36.97,58.4
0.039350731306605866,36.96,58.7
0.039785482088724775,36.96,58.81
0.04021551337507036,36.96,59.03
0.04065470602777269,36.96,59.03
0.041080573068724736,36.96,59.16
0.04151088198026021,36.96,59.33
0.04194119089179569,36.96,59.46
0.04237122217814127,36.96,59.58
0.04280569533507029,36.96,59.54
0.043236004246605765,36.96,59.55
0.04367871238125695,36.95,59.75
0.044102280139923095,36.95,59.88
0.04452798240714603,36.96,59.79
0.044958013759719,36.96,59.7
0.04539157708485921,36.96,59.52
0.045825865202479894,36.96,59.3
0.046260490152570936,36.95,59.31
0.04668477283583747,36.96,59.13
0.04711869074238671,36.95,59.23
0.047548870113160877,36.95,59.25
0.047980123890770804,36.95,59.14
0.04841485559940338,36.95,59.39
0.048842035598225066,36.94,59.59
0.04927560395664639,36.95,59.71
0.049705943796369764,36.95,59.65
0.0501398147477044,36.95,59.6
0.05056640903155009,36.94,59.71
0.051001169482866926,36.94,59.81
0.05143182999557919,36.95,59.66
0.051871033642027116,36.94,59.77
0.05229268153508504,36.94,59.93
0.05272237386968401,36.95,60.01
0.05315802600648668,36.95,60.07
0.053587355812390644,36.95,59.95
0.0540236152542962,36.95,59.69
0.054449760847621494,36.96,58.94
0.054880244731903075,36.95,58.48
0.05531607992119259,36.95,58.3
0.055746656391355724,36.94,58.23
0.05617695523632897,36.95,58.53
0.05660798278119829,36.94,58.51
0.05703629705641005,36.94,58.81
0.05747431914011637,36.94,58.93
0.057900303999582924,36.94,59.12
0.05833096444606781,36.94,59.31
0.058769895633061724,36.94,59.44
0.05919572552045187,36.93,59.51
0.059630655977461075,36.94,59.7
0.0600652978155348,36.93,59.72
0.06048752129077911,36.93,59.66
0.060922539366616145,36.95,59.6
0.061353250609503855,36.95,59.64
0.06178463505374061,36.95,59.75
0.062218592034445866,36.94,59.47
0.06264469868606991,36.95,59.74
0.06307990842395358,36.94,59.97
0.06351098173194461,36.95,60.03
0.06394543555047777,36.94,60.17
0.06437542014651829,36.94,60.24
0.06480132851335738,36.93,60.14
0.06523682647281223,36.94,59.68
0.06566714889473385,36.93,59.43
0.06609633048375448,36.93,59.18
0.06653054290347629,36.94,58.81
0.06695863087972005,36.93,58.57
0.06739227135976156,36.94,58.54
0.06782452344894409,36.94,58.58
0.06826565947797564,36.94,58.75
0.06868680245346494,36.94,58.45
0.06911974913544125,36.94,58.66
0.06955144617292616,36.93,58.9
0.06998633596632216,36.94,59.03
0.07041991604699029,36.94,59.2
0.07084281053808,36.93,59.21
0.0712803375058704,36.94,59.17
0.07171059767405193,36.94,59.33
0.07213693698247274,36.93,59.59
0.07257102105352614,36.93,59.8
0.07300549421045516,36.93,59.96
0.07342969556649526,36.93,60.05
0.0738636134730445,36.93,60.02
0.0742953105767568,36.93,60.09
0.0747231207953559,36.94,59.97
0.07515912301010556,36.93,59.81
0.07558721111880408,36.93,59.5
0.07602362751960755,36.93,59.19
0.076459488802486,36.93,58.72
0.07688008103105758,36.93,58.72
0.07731455418798659,36.93,58.66
0.07774486309952205,36.93,58.69
0.0781785034471088,36.94,58.91
0.07861353185441759,36.93,59.03
0.07904828263653649,36.93,59.13
0.07947387205229865,36.93,59.17
0.07990140491061741,36.94,59.25
0.08033782124519348,36.94,59.41
0.08076813015672896,36.94,59.51
0.08119508968459235,36.94,59.34
0.0816292448176278,36.94,59.53
0.08205801745255788,36.95,59.54
0.08249478187825944,36.95,59.73
0.08292539079984029,36.95,59.9
0.08335172706180148,36.94,60.07
0.08378640294075013,36.94,60.18
0.08421624475055271,36.95,60.26
0.08465543177392748,36.95,60.26
0.08508102999793159,36.95,60.1
0.08551889903015561,36.95,59.86
0.08594365192784204,36.97,59.46
0.08637375652790069,36.97,58.88
0.08680799457761977,36.97,58.61
0.08724302119678921,36.97,58.62
0.0876725133922365,36.97,58.61
0.08810309992896186,36.97,58.76
0.08853368639945984,36.97,58.95
0.08896344012684292,36.97,59.1
0.08939791328377193,36.97,59.22
0.0898309983809789,36.97,59.33
0.09025769823127323,36.97,59.4
0.09069522519906362,36.98,59.52
0.0911205369234085,36.98,59.49
0.09155140108532375,36.97,59.59
0.09198420855734084,36.99,59.44
0.09241396228472391,36.98,59.41
0.09285593105687036,36.98,59.5
0.09328512960010105,36.99,59.78
0.0937073611550861,36.99,59.93
0.09414246194892459,36.99,60.09
0.0945722508430481,36.99,60.2
0.09500561356544494,36.99,59.97
0.09543603214952681,36.98,59.84
0.09587061418427362,36.98,59.65
0.09629953496985966,36.98,59.18
0.09673250330819023,37.0,58.63
0.09716506169901953,36.99,58.29
0.09759191294511159,36.99,58.61
0.09802930215994517,36.99,58.57
0.09846336013740964,36.99,58.69
0.09889325373702579,36.99,58.99
0.09932300739818149,36.99,59.26
0.09974932140774197,37.0,59.45
0.10018407218986088,37.0,59.39
0.1006154916021559,36.99,59.55
0.10105468432108561,37.0,59.7
0.10148138417137993,37.0,59.8
0.10190697352091471,37.0,59.88
0.10233658969402314,37.0,60.02
0.102770507534345,37.0,60.11
0.10320456551180945,36.99,60.18
0.10363431910673777,36.99,60.13
0.10406629370318518,36.99,59.97
0.10450104475021363,37.0,59.67
0.1049274667766359,36.99,59.01
0.10536193993356492,37.0,58.55
0.1057922488451004,37.0,58.24
0.1062269847922855,37.0,58.15
0.10665715124871995,37.01,58.04
0.1070880154106352,37.01,58.11
0.10751813802454206,37.02,58.38
0.10794922292232513,37.01,58.65
0.10838578999042511,37.01,58.83
0.10881193459033967,37.01,58.88
0.10925574322541555,37.01,59.02
0.10967666983604431,37.01,59.14
0.11010490755240122,37.0,59.3
0.1105454882648256,37.01,59.39
0.11097218811511994,37.02,59.35
0.11139833278126186,37.02,59.43
0.11183363881376054,37.01,59.57
0.11226367010010613,37.02,59.49
0.11269814325703514,37.01,59.6
0.11313261641396416,37.01,59.79
0.11355903870529599,37.01,59.89
0.11399323423703511,37.01,59.89
0.11442243264781105,37.01,59.86
0.11484885507159763,37.02,59.88
