time,temperature,humidity
0.001885205176141527,36.95,57.79
0.00219203253587087,36.98,57.8
0.0024944493505689833,36.99,57.76
0.0027972118722067937,37.0,57.72
0.0031049101220236883,37.01,57.6
0.003411064147949219,37.01,57.62
0.003714688221613566,37.01,57.61
0.004017670816845364,37.01,57.62
0.004403719703356425,37.02,57.49
0.004828867581155565,37.02,57.5
0.005262924962573581,37.02,57.54
0.005692457821634081,37.03,57.53
0.0061268859439426,37.03,57.56
0.006562226282225715,37.03,57.58
0.006985294686423407,37.03,57.6
0.007422879205809699,37.02,57.57
0.007852617965804207,37.03,57.59
0.00828283945719401,37.04,57.46
0.00871356228987376,37.03,57.4
0.009149217340681288,37.04,57.28
0.009578649202982585,37.04,57.33
0.010012865331437852,37.04,57.35
0.010443409747547573,37.04,57.39
0.010881866547796461,37.05,57.44
0.011306495600276523,37.04,57.41
0.011737496852874755,37.04,57.39
0.012170821295844184,37.04,57.42
0.012597266965442234,37.04,57.45
0.01303453763326009,37.04,57.44
0.013468335337109037,37.05,57.45
0.013894776304562886,37.05,57.44
0.014324535926183065,37.05,57.42
0.014759426911671956,37.05,57.42
0.01518946197297838,37.05,57.44
0.015624212821324666,37.05,57.45
0.016053691307703653,37.05,57.38
0.016492606335216098,37.06,57.35
0.016918198731210497,37.06,57.35
0.01735281765460968,37.06,57.21
0.017781183256043328,37.05,57.16
0.018209830125172934,37.05,57.15
0.01864398433102502,37.06,57.05
0.019081695278485616,37.06,57.11
0.019507243500815497,37.05,57.0
0.01993644509050581,37.06,57.12
0.020372079478369817,37.06,57.07
0.020802368389235604,37.06,57.09
0.021241005857785544,37.06,57.11
0.021663968165715534,37.05,57.14
0.022100290920999317,37.05,57.16
0.022530044582155014,37.05,57.16
0.022969120740890504,37.06,57.13
0.02339845922258165,37.05,57.11
0.023827935258547466,37.04,57.11
0.024256856110360887,37.05,57.02
0.02468661321534051,37.05,57.04
0.025118728743659124,37.06,57.06
0.025549315015474954,37.05,56.97
0.02598323298825158,37.05,56.97
0.026412709024217395,37.05,56.97
0.026850239833196003,37.05,56.82
0.027288050717777675,37.05,56.78
0.027712533473968504,37.05,56.74
